fecha,zona,dia_semana,mes,promocion,demanda_lag7,demanda
2023-08-21,1,0,8,1,75.0937404270955,99.16274423564897
2023-08-21,2,0,8,0,92.9505609504075,87.56748666259881
2023-08-21,3,0,8,0,106.86472106734466,110.68649420541827
2023-08-21,4,0,8,0,102.15983617228588,87.72379063363203
2023-08-22,1,1,8,0,79.50306998601748,85.21761641431782
2023-08-22,2,1,8,0,104.3422562608654,79.32039950349282
2023-08-22,3,1,8,0,98.74875723957257,92.4510190892472
2023-08-22,4,1,8,0,112.86022049290605,111.83798729116114
2023-08-23,1,2,8,0,73.8654059476717,79.27225813553278
2023-08-23,2,2,8,1,71.35951081418689,111.7862737984785
2023-08-23,3,2,8,0,102.02842408997547,100.16013169822459
2023-08-23,4,2,8,0,122.42602432772428,105.5619517888952
2023-08-24,1,3,8,0,85.1454744871626,79.11896084624716
2023-08-24,2,3,8,0,105.9549436803339,92.09136184224607
2023-08-24,3,3,8,0,93.27130358290066,102.33175890900078
2023-08-24,4,3,8,0,115.11302001324553,119.37708285880964
2023-08-25,1,4,8,0,85.52443471120576,63.89115520811498
2023-08-25,2,4,8,0,92.23184520508411,92.68626081679568
2023-08-25,3,4,8,1,103.97027779279577,126.49320682811086
2023-08-25,4,4,8,0,100.15396753749806,109.19901059273822
2023-08-26,1,5,8,0,115.55859491295998,85.66862225066987
2023-08-26,2,5,8,1,120.00180748542488,105.2704161090102
2023-08-26,3,5,8,0,112.1619498216844,118.84774746283426
2023-08-26,4,5,8,0,130.7029832845758,133.87722985344567
2023-08-27,1,6,8,1,110.21579563559713,114.26216246139664
2023-08-27,2,6,8,0,115.17813146602366,82.22663463176471
2023-08-27,3,6,8,0,96.97715371400001,121.03251023418937
2023-08-27,4,6,8,0,157.24185364977723,130.49302311849144
2023-08-28,1,0,8,0,99.16274423564897,85.45564211384512
2023-08-28,2,0,8,0,87.56748666259881,96.81047942864878
2023-08-28,3,0,8,0,110.68649420541827,98.5663817544151
2023-08-28,4,0,8,0,87.72379063363203,108.9122136404505
2023-08-29,1,1,8,0,85.21761641431782,79.3893627741944
2023-08-29,2,1,8,1,79.32039950349282,98.8782072948304
2023-08-29,3,1,8,0,92.4510190892472,88.79003144689848
2023-08-29,4,1,8,0,111.83798729116114,128.42349809949218
2023-08-30,1,2,8,0,79.27225813553278,74.33278445026598
2023-08-30,2,2,8,1,111.7862737984785,118.82294112515169
2023-08-30,3,2,8,0,100.16013169822459,100.54145608315004
2023-08-30,4,2,8,0,105.5619517888952,108.06015848484476
2023-08-31,1,3,8,0,79.11896084624716,81.56106409038988
2023-08-31,2,3,8,0,92.09136184224607,97.63962396228287
2023-08-31,3,3,8,1,102.33175890900078,127.60939059922246
2023-08-31,4,3,8,0,119.37708285880964,113.14514403181859
2023-09-01,1,4,9,0,63.89115520811498,83.51081226187486
2023-09-01,2,4,9,0,92.68626081679568,77.46083735646053
2023-09-01,3,4,9,0,126.49320682811086,91.27989820176391
2023-09-01,4,4,9,0,109.19901059273822,110.86052882440792
2023-09-02,1,5,9,0,85.66862225066987,93.05071249889815
2023-09-02,2,5,9,0,105.2704161090102,96.86220527118687
2023-09-02,3,5,9,0,118.84774746283426,118.80687869053241
2023-09-02,4,5,9,0,133.87722985344567,130.39855461616645
2023-09-03,1,6,9,0,114.26216246139664,94.7846379410022
2023-09-03,2,6,9,0,82.22663463176471,110.8594224781027
2023-09-03,3,6,9,0,121.03251023418937,132.02703305594503
2023-09-03,4,6,9,0,130.49302311849144,144.0470104560628
2023-09-04,1,0,9,0,85.45564211384512,75.73216142538567
2023-09-04,2,0,9,0,96.81047942864878,83.77126305184532
2023-09-04,3,0,9,0,98.5663817544151,98.4121707072768
2023-09-04,4,0,9,0,108.9122136404505,115.64498095557589
2023-09-05,1,1,9,0,79.3893627741944,74.54573444485847
2023-09-05,2,1,9,0,98.8782072948304,97.34807974767496
2023-09-05,3,1,9,0,88.79003144689848,98.81261632639348
2023-09-05,4,1,9,0,128.42349809949218,107.231997910006
2023-09-06,1,2,9,0,74.33278445026598,68.76414082619664
2023-09-06,2,2,9,0,118.82294112515169,99.83383283748012
2023-09-06,3,2,9,0,100.54145608315004,86.60594258924606
2023-09-06,4,2,9,0,108.06015848484476,122.75779011606836
2023-09-07,1,3,9,0,81.56106409038988,68.18770248651386
2023-09-07,2,3,9,0,97.63962396228287,77.7045247489593
2023-09-07,3,3,9,0,127.60939059922246,90.4103806982576
2023-09-07,4,3,9,0,113.14514403181859,117.06463989552073
2023-09-08,1,4,9,0,83.51081226187486,79.89988728440052
2023-09-08,2,4,9,0,77.46083735646053,80.5870492738524
2023-09-08,3,4,9,0,91.27989820176391,92.63456926663531
2023-09-08,4,4,9,0,110.86052882440792,107.37904848276845
2023-09-09,1,5,9,1,93.05071249889815,123.68229603556728
2023-09-09,2,5,9,0,96.86220527118687,105.758614877843
2023-09-09,3,5,9,0,118.80687869053241,121.67029236234359
2023-09-09,4,5,9,0,130.39855461616645,139.2707610146344
2023-09-10,1,6,9,1,94.7846379410022,112.71001013155447
2023-09-10,2,6,9,0,110.8594224781027,87.55707033009449
2023-09-10,3,6,9,0,132.02703305594503,109.768965683353
2023-09-10,4,6,9,0,144.0470104560628,118.47469155780453
2023-09-11,1,0,9,0,75.73216142538567,72.5306155556287
2023-09-11,2,0,9,1,83.77126305184532,94.57715042865694
2023-09-11,3,0,9,0,98.4121707072768,84.13405870309971
2023-09-11,4,0,9,0,115.64498095557589,102.2999830419084
2023-09-12,1,1,9,0,74.54573444485847,60.348751326279015
2023-09-12,2,1,9,0,97.34807974767496,79.72717689117316
2023-09-12,3,1,9,0,98.81261632639348,102.19185520561877
2023-09-12,4,1,9,0,107.231997910006,98.08414996727689
2023-09-13,1,2,9,1,68.76414082619664,81.07350403900801
2023-09-13,2,2,9,1,99.83383283748012,125.00770481272123
2023-09-13,3,2,9,0,86.60594258924606,93.29562334646948
2023-09-13,4,2,9,0,122.75779011606836,94.88228415253268
2023-09-14,1,3,9,0,68.18770248651386,85.91089783851127
2023-09-14,2,3,9,0,77.7045247489593,88.96296807196266
2023-09-14,3,3,9,0,90.4103806982576,86.87446462789222
2023-09-14,4,3,9,0,117.06463989552073,120.6033631992816
2023-09-15,1,4,9,1,79.89988728440052,91.24415813372168
2023-09-15,2,4,9,0,80.5870492738524,81.76829493090463
2023-09-15,3,4,9,0,92.63456926663531,104.67729492510301
2023-09-15,4,4,9,1,107.37904848276845,134.49974137738022
2023-09-16,1,5,9,1,123.68229603556728,91.28376929726679
2023-09-16,2,5,9,0,105.758614877843,96.80376869669595
2023-09-16,3,5,9,0,121.67029236234359,114.06650877635656
2023-09-16,4,5,9,0,139.2707610146344,116.71132032764221
2023-09-17,1,6,9,0,112.71001013155447,112.36332009797923
2023-09-17,2,6,9,0,87.55707033009449,95.37842731279176
2023-09-17,3,6,9,0,109.768965683353,120.94745590546957
2023-09-17,4,6,9,0,118.47469155780453,128.6543213848319
2023-09-18,1,0,9,0,72.5306155556287,70.52342171160409
2023-09-18,2,0,9,0,94.57715042865694,82.31158688019553
2023-09-18,3,0,9,0,84.13405870309971,86.63447783535818
2023-09-18,4,0,9,0,102.2999830419084,118.21893933708256
2023-09-19,1,1,9,0,60.348751326279015,62.51233317604446
2023-09-19,2,1,9,0,79.72717689117316,81.87607942515659
2023-09-19,3,1,9,1,102.19185520561877,103.43853002782234
2023-09-19,4,1,9,1,98.08414996727689,127.09954508745645
2023-09-20,1,2,9,0,81.07350403900801,75.79581978412591
2023-09-20,2,2,9,1,125.00770481272123,107.11095926577612
2023-09-20,3,2,9,0,93.29562334646948,100.03527629516695
2023-09-20,4,2,9,0,94.88228415253268,108.42925975970203
2023-09-21,1,3,9,1,85.91089783851127,103.32644897352064
2023-09-21,2,3,9,0,88.96296807196266,90.8807509479769
2023-09-21,3,3,9,0,86.87446462789222,90.15331854278305
2023-09-21,4,3,9,0,120.6033631992816,127.2970231756785
2023-09-22,1,4,9,0,91.24415813372168,80.34660814486398
2023-09-22,2,4,9,0,81.76829493090463,86.29108843797466
2023-09-22,3,4,9,0,104.67729492510301,99.92105094006247
2023-09-22,4,4,9,0,134.49974137738022,109.1225854726219
2023-09-23,1,5,9,1,91.28376929726679,122.18252326728438
2023-09-23,2,5,9,0,96.80376869669595,111.37235224415997
2023-09-23,3,5,9,0,114.06650877635656,118.09281826410161
2023-09-23,4,5,9,0,116.71132032764221,117.27286803973169
2023-09-24,1,6,9,0,112.36332009797923,85.2388038427887
2023-09-24,2,6,9,0,95.37842731279176,102.5464216973925
2023-09-24,3,6,9,0,120.94745590546957,117.0639522363905
2023-09-24,4,6,9,0,128.6543213848319,124.76769201945888
2023-09-25,1,0,9,0,70.52342171160409,85.68627469056186
2023-09-25,2,0,9,1,82.31158688019553,122.57269346376681
2023-09-25,3,0,9,0,86.63447783535818,107.51449748997746
2023-09-25,4,0,9,0,118.21893933708256,98.23234272315027
2023-09-26,1,1,9,1,62.51233317604446,108.23057113653246
2023-09-26,2,1,9,0,81.87607942515659,93.15885514444284
2023-09-26,3,1,9,0,103.43853002782234,121.5155796261293
2023-09-26,4,1,9,0,127.09954508745645,116.33029826010515
2023-09-27,1,2,9,0,75.79581978412591,86.64036461016569
2023-09-27,2,2,9,1,107.11095926577612,110.73818526582899
2023-09-27,3,2,9,0,100.03527629516695,102.04663402270138
2023-09-27,4,2,9,0,108.42925975970203,104.03701060567136
2023-09-28,1,3,9,0,103.32644897352064,77.06583058658155
2023-09-28,2,3,9,0,90.8807509479769,90.90934819573846
2023-09-28,3,3,9,0,90.15331854278305,114.01709180265314
2023-09-28,4,3,9,0,127.2970231756785,103.8044780834473
2023-09-29,1,4,9,0,80.34660814486398,72.10583618044663
2023-09-29,2,4,9,0,86.29108843797466,82.5164042495754
2023-09-29,3,4,9,0,99.92105094006247,86.15955216796861
2023-09-29,4,4,9,0,109.1225854726219,128.22774341736704
2023-09-30,1,5,9,1,122.18252326728438,111.41148633577316
2023-09-30,2,5,9,0,111.37235224415997,102.98349747677315
2023-09-30,3,5,9,0,118.09281826410161,114.27282736443986
2023-09-30,4,5,9,1,117.27286803973169,141.4997873921026
2023-10-01,1,6,10,1,85.2388038427887,104.08162257714262
2023-10-01,2,6,10,0,102.5464216973925,104.28869023078778
2023-10-01,3,6,10,0,117.0639522363905,108.3736633771846
2023-10-01,4,6,10,0,124.76769201945888,119.79332774608025
2023-10-02,1,0,10,0,85.68627469056186,72.2975246136448
2023-10-02,2,0,10,0,122.57269346376681,82.4699586063416
2023-10-02,3,0,10,1,107.51449748997746,117.39670083404631
2023-10-02,4,0,10,0,98.23234272315027,104.27871006699641
2023-10-03,1,1,10,0,108.23057113653246,57.45361271538296
2023-10-03,2,1,10,0,93.15885514444284,77.72574765384934
2023-10-03,3,1,10,0,121.5155796261293,98.33490311170047
2023-10-03,4,1,10,1,116.33029826010515,142.10344711930034
2023-10-04,1,2,10,1,86.64036461016569,85.11594994471392
2023-10-04,2,2,10,0,110.73818526582899,92.97028125032323
2023-10-04,3,2,10,0,102.04663402270138,116.46577755575146
2023-10-04,4,2,10,0,104.03701060567136,116.79165778056536
2023-10-05,1,3,10,0,77.06583058658155,78.58902236345828
2023-10-05,2,3,10,1,90.90934819573846,118.32905909641606
2023-10-05,3,3,10,0,114.01709180265314,101.11951684553758
2023-10-05,4,3,10,0,103.8044780834473,108.27718031110155
2023-10-06,1,4,10,0,72.10583618044663,74.58067460300262
2023-10-06,2,4,10,0,82.5164042495754,91.7437826535128
2023-10-06,3,4,10,0,86.15955216796861,109.45574548660903
2023-10-06,4,4,10,0,128.22774341736704,107.58113527147944
2023-10-07,1,5,10,0,111.41148633577316,96.23480107954629
2023-10-07,2,5,10,0,102.98349747677315,105.87537499924107
2023-10-07,3,5,10,1,114.27282736443986,137.23699695742116
2023-10-07,4,5,10,1,141.4997873921026,156.13856469482633
2023-10-08,1,6,10,0,104.08162257714262,100.26249228177915
2023-10-08,2,6,10,0,104.28869023078778,124.32091608092202
2023-10-08,3,6,10,0,108.3736633771846,114.30130239205354
2023-10-08,4,6,10,0,119.79332774608025,132.41617186740294
2023-10-09,1,0,10,0,72.2975246136448,79.68799865583554
2023-10-09,2,0,10,1,82.4699586063416,105.28067346562324
2023-10-09,3,0,10,1,117.39670083404631,109.95720890249879
2023-10-09,4,0,10,0,104.27871006699641,111.23282476269075
2023-10-10,1,1,10,0,57.45361271538296,78.97903916105601
2023-10-10,2,1,10,0,77.72574765384934,90.62253047694678
2023-10-10,3,1,10,1,98.33490311170047,138.1346306680417
2023-10-10,4,1,10,0,142.10344711930034,117.0826556930456
2023-10-11,1,2,10,0,85.11594994471392,75.91094178616666
2023-10-11,2,2,10,0,92.97028125032323,97.58912119109664
2023-10-11,3,2,10,0,116.46577755575146,112.30208849496518
2023-10-11,4,2,10,0,116.79165778056536,103.79059892047854
2023-10-12,1,3,10,0,78.58902236345828,70.57947451172771
2023-10-12,2,3,10,1,118.32905909641606,101.72024639286097
2023-10-12,3,3,10,0,101.11951684553758,102.49828941081235
2023-10-12,4,3,10,1,108.27718031110155,127.76901581912446
2023-10-13,1,4,10,0,74.58067460300262,66.65192085377814
2023-10-13,2,4,10,0,91.7437826535128,93.61309972735597
2023-10-13,3,4,10,0,109.45574548660903,98.78557078993599
2023-10-13,4,4,10,0,107.58113527147944,117.5248475392413
2023-10-14,1,5,10,0,96.23480107954629,90.49752683642521
2023-10-14,2,5,10,0,105.87537499924107,120.82515787664853
2023-10-14,3,5,10,0,137.23699695742116,119.42226005941312
2023-10-14,4,5,10,0,156.13856469482633,133.0730958643874
2023-10-15,1,6,10,1,100.26249228177915,116.04225210137017
2023-10-15,2,6,10,0,124.32091608092202,106.52612622958637
2023-10-15,3,6,10,0,114.30130239205354,108.0874623102847
2023-10-15,4,6,10,0,132.41617186740294,113.94976520554775
2023-10-16,1,0,10,0,79.68799865583554,77.01683162300402
2023-10-16,2,0,10,0,105.28067346562324,89.88207742522386
2023-10-16,3,0,10,0,109.95720890249879,104.53931587410347
2023-10-16,4,0,10,0,111.23282476269075,112.81385670414667
2023-10-17,1,1,10,1,78.97903916105601,105.80917166674644
2023-10-17,2,1,10,0,90.62253047694678,83.32529422641082
2023-10-17,3,1,10,0,138.1346306680417,111.50736110658843
2023-10-17,4,1,10,0,117.0826556930456,129.4576175362134
2023-10-18,1,2,10,1,75.91094178616666,97.3305086952106
2023-10-18,2,2,10,0,97.58912119109664,92.42051889317858
2023-10-18,3,2,10,0,112.30208849496518,111.976302659145
2023-10-18,4,2,10,0,103.79059892047854,118.88818250058662
2023-10-19,1,3,10,0,70.57947451172771,80.99511852122514
2023-10-19,2,3,10,0,101.72024639286097,82.28780432364591
2023-10-19,3,3,10,0,102.49828941081235,88.24529559035668
2023-10-19,4,3,10,0,127.76901581912446,108.5037371610128
2023-10-20,1,4,10,0,66.65192085377814,65.02267707926636
2023-10-20,2,4,10,0,93.61309972735597,88.04930486848963
2023-10-20,3,4,10,0,98.78557078993599,109.3718744465532
2023-10-20,4,4,10,1,117.5248475392413,128.4044381625039
2023-10-21,1,5,10,1,90.49752683642521,118.70398165118178
2023-10-21,2,5,10,0,120.82515787664853,94.83319634399325
2023-10-21,3,5,10,0,119.42226005941312,108.13493473548286
2023-10-21,4,5,10,1,133.0730958643874,155.46296594831236
2023-10-22,1,6,10,0,116.04225210137017,96.12644229728627
2023-10-22,2,6,10,0,106.52612622958637,85.79258863417323
2023-10-22,3,6,10,0,108.0874623102847,101.50769038594203
2023-10-22,4,6,10,0,113.94976520554775,140.18222882735574
2023-10-23,1,0,10,0,77.01683162300402,87.2971839546841
2023-10-23,2,0,10,0,89.88207742522386,84.78303069255614
2023-10-23,3,0,10,0,104.53931587410347,109.71134930978712
2023-10-23,4,0,10,0,112.81385670414667,98.77512598064872
2023-10-24,1,1,10,0,105.80917166674644,74.58755648016302
2023-10-24,2,1,10,0,83.32529422641082,84.65994948135572
2023-10-24,3,1,10,0,111.50736110658843,96.61619475489117
2023-10-24,4,1,10,0,129.4576175362134,114.85734680196998
2023-10-25,1,2,10,0,97.3305086952106,57.32831942818774
2023-10-25,2,2,10,0,92.42051889317858,85.4323844246844
2023-10-25,3,2,10,1,111.976302659145,130.40570967527938
2023-10-25,4,2,10,0,118.88818250058662,109.9078839295738
2023-10-26,1,3,10,0,80.99511852122514,74.2574637933697
2023-10-26,2,3,10,0,82.28780432364591,94.50238740194715
2023-10-26,3,3,10,0,88.24529559035668,107.60243458215784
2023-10-26,4,3,10,0,108.5037371610128,114.10483104874847
2023-10-27,1,4,10,0,65.02267707926636,82.322867015632
2023-10-27,2,4,10,0,88.04930486848963,96.58013423057398
2023-10-27,3,4,10,0,109.3718744465532,106.47096361408701
2023-10-27,4,4,10,0,128.4044381625039,101.28636096672662
2023-10-28,1,5,10,0,118.70398165118178,85.19477739915231
2023-10-28,2,5,10,0,94.83319634399325,108.96443789505376
2023-10-28,3,5,10,0,108.13493473548286,119.32376715269724
2023-10-28,4,5,10,0,155.46296594831236,140.1755685816409
2023-10-29,1,6,10,0,96.12644229728627,96.49128210106618
2023-10-29,2,6,10,0,85.79258863417323,111.88799508890942
2023-10-29,3,6,10,1,101.50769038594203,130.90874881010893
2023-10-29,4,6,10,1,140.18222882735574,164.57334892402696
2023-10-30,1,0,10,0,87.2971839546841,66.82870065426751
2023-10-30,2,0,10,0,84.78303069255614,82.50018061610145
2023-10-30,3,0,10,0,109.71134930978712,98.35157929910505
2023-10-30,4,0,10,0,98.77512598064872,118.07672499042451
2023-10-31,1,1,10,0,74.58755648016302,91.17808596109161
2023-10-31,2,1,10,0,84.65994948135572,80.65301428662578
2023-10-31,3,1,10,0,96.61619475489117,112.13419593862085
2023-10-31,4,1,10,0,114.85734680196998,126.45912516284548
2023-11-01,1,2,11,0,57.32831942818774,77.6086899806413
2023-11-01,2,2,11,0,85.4323844246844,96.98338347415503
2023-11-01,3,2,11,0,130.40570967527938,113.02781032702131
2023-11-01,4,2,11,0,109.9078839295738,113.91328980310703
2023-11-02,1,3,11,1,74.2574637933697,92.75144634523335
2023-11-02,2,3,11,0,94.50238740194715,84.01634360714296
2023-11-02,3,3,11,1,107.60243458215784,125.14842561848967
2023-11-02,4,3,11,0,114.10483104874847,119.05427025211085
2023-11-03,1,4,11,0,82.322867015632,76.83529269715672
2023-11-03,2,4,11,1,96.58013423057398,105.20236177879568
2023-11-03,3,4,11,0,106.47096361408701,103.05177566620111
2023-11-03,4,4,11,0,101.28636096672662,122.5973862028229
2023-11-04,1,5,11,0,85.19477739915231,100.9332777585667
2023-11-04,2,5,11,1,108.96443789505376,155.85950738511892
2023-11-04,3,5,11,0,119.32376715269724,128.08674670612746
2023-11-04,4,5,11,1,140.1755685816409,159.96486487059428
2023-11-05,1,6,11,0,96.49128210106618,103.12328322320649
2023-11-05,2,6,11,0,111.88799508890942,111.43028345025856
2023-11-05,3,6,11,0,130.90874881010893,124.29219721723078
2023-11-05,4,6,11,0,164.57334892402696,132.88465029820236
2023-11-06,1,0,11,0,66.82870065426751,91.19557773552991
2023-11-06,2,0,11,0,82.50018061610145,89.05712184883552
2023-11-06,3,0,11,0,98.35157929910505,103.55015172362639
2023-11-06,4,0,11,0,118.07672499042451,115.71016455055359
2023-11-07,1,1,11,0,91.17808596109161,75.90707773518211
2023-11-07,2,1,11,0,80.65301428662578,88.17824509575823
2023-11-07,3,1,11,0,112.13419593862085,109.36703070191317
2023-11-07,4,1,11,0,126.45912516284548,128.08047701638912
2023-11-08,1,2,11,0,77.6086899806413,87.1034118586955
2023-11-08,2,2,11,0,96.98338347415503,81.42396338867988
2023-11-08,3,2,11,0,113.02781032702131,109.0856635937081
2023-11-08,4,2,11,0,113.91328980310703,116.79764587548038
2023-11-09,1,3,11,1,92.75144634523335,89.51522146092154
2023-11-09,2,3,11,0,84.01634360714296,95.18290014420619
2023-11-09,3,3,11,1,125.14842561848967,121.99500714878883
2023-11-09,4,3,11,0,119.05427025211085,126.03976315286044
2023-11-10,1,4,11,1,76.83529269715672,94.7255355866048
2023-11-10,2,4,11,0,105.20236177879568,90.52782107843001
2023-11-10,3,4,11,0,103.05177566620111,107.85405032246686
2023-11-10,4,4,11,0,122.5973862028229,116.38048905894239
2023-11-11,1,5,11,0,100.9332777585667,87.61012451680752
2023-11-11,2,5,11,1,155.85950738511892,140.71640545791468
2023-11-11,3,5,11,0,128.08674670612746,126.5716881699615
2023-11-11,4,5,11,0,159.96486487059428,143.98481688208716
2023-11-12,1,6,11,0,103.12328322320649,92.54720876554101
2023-11-12,2,6,11,1,111.43028345025856,137.24555150419786
2023-11-12,3,6,11,1,124.29219721723078,145.10062801881466
2023-11-12,4,6,11,0,132.88465029820236,135.64066099698468
2023-11-13,1,0,11,0,91.19557773552991,86.71056109185919
2023-11-13,2,0,11,0,89.05712184883552,90.26277687414363
2023-11-13,3,0,11,0,103.55015172362639,99.18105807472695
2023-11-13,4,0,11,0,115.71016455055359,121.87112413261625
2023-11-14,1,1,11,1,75.90707773518211,98.08818558885682
2023-11-14,2,1,11,1,88.17824509575823,99.17800750106298
2023-11-14,3,1,11,1,109.36703070191317,124.50185444314678
2023-11-14,4,1,11,1,128.08047701638912,133.6932044666843
2023-11-15,1,2,11,0,87.1034118586955,77.47478062744206
2023-11-15,2,2,11,0,81.42396338867988,93.45197353594587
2023-11-15,3,2,11,0,109.0856635937081,97.6363539500056
2023-11-15,4,2,11,0,116.79764587548038,119.0364330041018
2023-11-16,1,3,11,1,89.51522146092154,105.15130758142881
2023-11-16,2,3,11,1,95.18290014420619,114.72420107972293
2023-11-16,3,3,11,0,121.99500714878883,108.07778651668187
2023-11-16,4,3,11,0,126.03976315286044,111.80315493918668
2023-11-17,1,4,11,0,94.7255355866048,84.76909034719944
2023-11-17,2,4,11,0,90.52782107843001,75.75193595152497
2023-11-17,3,4,11,0,107.85405032246686,92.67716499321271
2023-11-17,4,4,11,0,116.38048905894239,113.72427557990106
2023-11-18,1,5,11,0,87.61012451680752,95.70689342227033
2023-11-18,2,5,11,0,140.71640545791468,114.25811114988375
2023-11-18,3,5,11,0,126.5716881699615,135.48949226541185
2023-11-18,4,5,11,0,143.98481688208716,132.33949454817312
2023-11-19,1,6,11,0,92.54720876554101,90.67531157990054
2023-11-19,2,6,11,1,137.24555150419786,123.77060066880192
2023-11-19,3,6,11,0,145.10062801881466,133.45599642723212
2023-11-19,4,6,11,0,135.64066099698468,133.57517226544294
2023-11-20,1,0,11,0,86.71056109185919,93.88749596009515
2023-11-20,2,0,11,0,90.26277687414363,101.17925780288378
2023-11-20,3,0,11,1,99.18105807472695,130.77000366276715
2023-11-20,4,0,11,0,121.87112413261625,124.91251697100432
2023-11-21,1,1,11,0,98.08818558885682,77.75784587640534
2023-11-21,2,1,11,0,99.17800750106298,92.23771370388852
2023-11-21,3,1,11,0,124.50185444314678,112.50018337399806
2023-11-21,4,1,11,0,133.6932044666843,113.42907875977252
2023-11-22,1,2,11,0,77.47478062744206,78.51612819043245
2023-11-22,2,2,11,0,93.45197353594587,87.96524412532396
2023-11-22,3,2,11,0,97.6363539500056,111.90473962888727
2023-11-22,4,2,11,0,119.0364330041018,118.18543102297131
2023-11-23,1,3,11,0,105.15130758142881,79.48060927182195
2023-11-23,2,3,11,0,114.72420107972293,94.56083178514311
2023-11-23,3,3,11,0,108.07778651668187,106.4163947800793
2023-11-23,4,3,11,0,111.80315493918668,126.01411846608828
2023-11-24,1,4,11,1,84.76909034719944,107.63648913981181
2023-11-24,2,4,11,0,75.75193595152497,94.05499050496921
2023-11-24,3,4,11,0,92.67716499321271,103.76773346739307
2023-11-24,4,4,11,0,113.72427557990106,121.69265869866786
2023-11-25,1,5,11,0,95.70689342227033,87.04475504144554
2023-11-25,2,5,11,0,114.25811114988375,111.7567402636616
2023-11-25,3,5,11,0,135.48949226541185,120.86882339845992
2023-11-25,4,5,11,1,132.33949454817312,143.30768499853423
2023-11-26,1,6,11,0,90.67531157990054,115.42147985556713
2023-11-26,2,6,11,0,123.77060066880192,117.96658216293311
2023-11-26,3,6,11,1,133.45599642723212,157.8438670623517
2023-11-26,4,6,11,0,133.57517226544294,123.48979898207841
2023-11-27,1,0,11,0,93.88749596009515,78.30139870345195
2023-11-27,2,0,11,0,101.17925780288378,78.53484762503403
2023-11-27,3,0,11,0,130.77000366276715,98.91308203961458
2023-11-27,4,0,11,1,124.91251697100432,142.119679553582
2023-11-28,1,1,11,1,77.75784587640534,107.9220541357485
2023-11-28,2,1,11,0,92.23771370388852,95.0532698456981
2023-11-28,3,1,11,0,112.50018337399806,99.05856916239078
2023-11-28,4,1,11,0,113.42907875977252,113.04338494270714
2023-11-29,1,2,11,0,78.51612819043245,70.83374329748332
2023-11-29,2,2,11,1,87.96524412532396,109.28944402225031
2023-11-29,3,2,11,1,111.90473962888727,135.2704755311918
2023-11-29,4,2,11,1,118.18543102297131,126.51706020845523
2023-11-30,1,3,11,0,79.48060927182195,82.31512562381842
2023-11-30,2,3,11,1,94.56083178514311,112.76258535093686
2023-11-30,3,3,11,0,106.4163947800793,112.41484730861232
2023-11-30,4,3,11,0,126.01411846608828,112.48900258758033
2023-12-01,1,4,12,0,107.63648913981181,101.78260010364836
2023-12-01,2,4,12,0,94.05499050496921,110.20705488250374
2023-12-01,3,4,12,0,103.76773346739307,109.30762717535578
2023-12-01,4,4,12,1,121.69265869866786,148.42998229962836
2023-12-02,1,5,12,1,87.04475504144554,140.34310088895614
2023-12-02,2,5,12,0,111.7567402636616,110.61477313796132
2023-12-02,3,5,12,1,120.86882339845992,155.64959049595402
2023-12-02,4,5,12,0,143.30768499853423,138.25395390530508
2023-12-03,1,6,12,1,115.42147985556713,131.69807333442233
2023-12-03,2,6,12,0,117.96658216293311,120.12363945643106
2023-12-03,3,6,12,1,157.8438670623517,156.74180487000052
2023-12-03,4,6,12,1,123.48979898207841,163.3979253235568
2023-12-04,1,0,12,1,78.30139870345195,102.04762201708174
2023-12-04,2,0,12,1,78.53484762503403,128.28990435655157
2023-12-04,3,0,12,0,98.91308203961458,100.95156165705569
2023-12-04,4,0,12,0,142.119679553582,120.93638325407149
2023-12-05,1,1,12,0,107.9220541357485,96.7001506946528
2023-12-05,2,1,12,0,95.0532698456981,102.91507151150728
2023-12-05,3,1,12,0,99.05856916239078,122.0502321244714
2023-12-05,4,1,12,0,113.04338494270714,117.42672069995643
2023-12-06,1,2,12,0,70.83374329748332,73.46429880664189
2023-12-06,2,2,12,0,109.28944402225031,99.50158642589372
2023-12-06,3,2,12,0,135.2704755311918,116.73878766086942
2023-12-06,4,2,12,0,126.51706020845523,124.87716950163808
2023-12-07,1,3,12,0,82.31512562381842,79.7806152416599
2023-12-07,2,3,12,0,112.76258535093686,100.72078508655228
2023-12-07,3,3,12,0,112.41484730861232,114.9248552196471
2023-12-07,4,3,12,0,112.48900258758033,109.78779203808514
2023-12-08,1,4,12,0,101.78260010364836,86.34729784251903
2023-12-08,2,4,12,0,110.20705488250374,103.44116545555865
2023-12-08,3,4,12,0,109.30762717535578,116.80566386654978
2023-12-08,4,4,12,0,148.42998229962836,116.47770856964372
2023-12-09,1,5,12,0,140.34310088895614,92.07473328543458
2023-12-09,2,5,12,0,110.61477313796132,110.52699212047168
2023-12-09,3,5,12,1,155.64959049595402,153.90610463398025
2023-12-09,4,5,12,0,138.25395390530508,147.24745262487352
2023-12-10,1,6,12,0,131.69807333442233,100.81825043064256
2023-12-10,2,6,12,0,120.12363945643106,116.77585772083405
2023-12-10,3,6,12,0,156.74180487000052,128.63993087724432
2023-12-10,4,6,12,0,163.3979253235568,129.70770196339052
2023-12-11,1,0,12,0,102.04762201708174,93.27875229286508
2023-12-11,2,0,12,1,128.28990435655157,138.65220245712322
